366997520,TransAtlantic Lines LLC
533180218,MTT Shipping Sdn Bhd
247697000,Finbeta SpA
247346000,Marnavi SpA
417222406,Laugfs Maritime Services
432953000,Wing Tak Shipping Agency Ltd
538090180,PetroIneos Trading Ltd
352495000,COSCO Shipping Lines Co Ltd
355399000,Wan Hai Lines Ltd
304020821,Euro-Tugs
525005114,Adovelin Raharja PT
257986000,Hordafor AS
256984000,Fjord Shipping AS-Maaloy
319402000,Stolt Tankers BV
319301000,Stolt Tankers BV
319541000,Stolt Tankers BV
466438000,Al Rafedain Marine Services
351241000,Golden Hero Shipping Ltd
259343000,Norsk Skibbrudnes Redning
538006607,Union Maritime Ltd
636010805,IMS SA
572798210,Raffles Shipmanagement Serv
572612210,Raffles Shipmanagement Serv
374133000,Seacon Ships Management Co-HKG
273349240,North Eastern Shipping Co Ltd
636016805,MSC Mediterranean Shipping Co
477778000,Ocean Longevity Shipping
636015468,TST International SA
477299000,Eastern Sea Shipping Ltd
477337000,GENCO
371548000,Delfi SA
525005216,Swire Pacific Offshore Ops
419001228,Tag Offshore Ltd
319478000,Stolt Tankers BV
319459000,Stolt Tankers BV
636010915,Stolt Tankers BV
636017807,Eastmark Associates Inc
636090664,Maruba SCA Empresa
667001522,Layla Shipholding Co
636017662,United Arab Shipping Co
636017675,United Arab Shipping Co
636017661,United Arab Shipping Co
636017666,United Arab Shipping Co
211698000,Neu Seeschiffahrt GmbH
441889000,Sinokor Merchant Marine Co Ltd
356217000,Hyundai Merchant Marine Co Ltd
351567000,Hyundai Merchant Marine Co Ltd
351577000,Hyundai Merchant Marine Co Ltd
351645000,Hyundai Merchant Marine Co Ltd
351841000,Hyundai Merchant Marine Co Ltd
212581000,Thor Dahl Management AS
236111906,COSCO Shipping Lines Co Ltd
538090029,X-Press Container Lines UK Ltd
374857000,Far Shipping Lines Pte Ltd
236576000,Unifeeder A/S
636092387,NSB Niederelbe Schiffahrtsges
636091849,Maersk Line A/S
636092388,NSB Niederelbe Schiffahrtsges
636091848,Hapag-Lloyd AG
259398000,Simon Mokster Shipping AS
636017001,Aroania Maritime SA
564917000,Stolt Tankers BV
246347000,De Poli Tankers BV
354123000,Euro Marine Carrier BV
431339000,Mitsui OSK Lines Ltd
636012755,New Shipping Ltd-LIB
636012754,Polembros Shipping Ltd
538004835,Sinokor Maritime Co Ltd
229352000,X-Press Container Lines UK Ltd
370178000,Ever Access Development Ltd
518100289,Mansour Management Gemi Acent
371959000,Sun Marine FZC
636013068,Star Reefers Pool Inc
636013073,Star Reefers Pool Inc
538004001,Frontline Ltd
310465000,Princess Cruise Lines Ltd
224008000,Sercomisa
209440000,Seajets Catamaran Joint
525007028,Gemilang Bina Lintas Tirta PT
355035000,KSIM Co Ltd
477779300,Shanghai Anrita Shpg Co Ltd
351862000,Kawasaki Kisen Kaisha Ltd
374881000,Rana Denizcilik Nakliyat
351621000,NYK Line
525009331,Sukses Inkor Maritim PT
211190000,Scandlines Deutschland GmbH
211188000,Scandlines Deutschland GmbH
232215000,CEMEX UK Marine Ltd
219296000,Maersk Supply Service AS
219408000,Maersk Supply Service AS
309996000,Gearbulk Pool Ltd
248922000,International Andromeda
636092661,CMA CGM SA The French Line
219514000,Esso Norge AS
538090261,MACS Maritime Carrier Shipping
247042500,Rete Ferroviaria Italiana
247042400,Rete Ferroviaria Italiana
352077000,ACT Infraport Ltd
636017663,United Arab Shipping Co
636017674,United Arab Shipping Co
636017664,United Arab Shipping Co
636014641,Maersk Line A/S
212363000,United Bulk Carriers USA
357565000,Alvina Shipping & Trading Corp
351181000,Daiichi Chuo Naikko Kaisha
311000046,Teekay Shipping Norway AS
636016105,Evergreen Marine Corp
636090713,Sea Consortium Pte Ltd
636091941,Orient Express Lines Inc
247197000,Esso Italiana SpA
419095800,Sanmar Shipping Ltd
371711000,MSC Mediterranean Shipping Co
372698000,Fugro Survey Ltd
563070000,Sea Consortium Pte Ltd
563191000,Sea Consortium Pte Ltd
220284000,DFDS A/S
219825000,DFDS A/S
229364000,Eastern Mediterranean Mtme-LIE
564324000,NYK Line
374734000,Wuhan Yidong Shipping Mgmt
304010897,MSC Mediterranean Shipping Co
234910000,Pritchard-Gordon Tankers Ltd
538002131,CSSC Energy SNG Pte Ltd
525016611,PERTAMINA PERSERO PT
351678000,Cido Car Carrier Service Co
636010789,Euro Marine Carrier BV
355395000,Nissan Motor Car Carrier
477654200,Berlian Laju Tanker Tbk PT
244379000,Kahn Scheepvaart BV
245021000,Kahn Scheepvaart BV
256612000,Lamda Maritime SA
525023203,Pelayaran Usda Seroja Jaya PT
564488000,Hoegh Autoliners AS
334002000,Toa Corp
477711600,Maersk Line A/S
244298000,Maersk Line A/S
351439000,COSCO Shipping Specialized
352773000,COSCO Shipping Specialized
354797000,COSCO Shipping Specialized
352900000,Innovative Ukraine SC
667001682,Gold Advance Corp
412543000,Guangdong Yudean Shpg Co Ltd
636016457,MSC Mediterranean Shipping Co
564141000,Shell Eastern Trading Pte Ltd
525014065,Putra Sejati
229817000,MSC Mediterranean Shipping Co
304022000,Maersk Line A/S
636016458,MSC Mediterranean Shipping Co
309225000,Lundqvist Rederierna AB
572907000,West Bulker Shipping Ltd
248544000,Polska Zegluga Morska PP
248599000,Polska Zegluga Morska PP
235087256,Stolt Tankers BV
238145000,Jadroplov International Mtme
636017665,United Arab Shipping Co
636017667,United Arab Shipping Co
636017660,United Arab Shipping Co
354741000,COSCO HK Shipping Co Ltd
355166000,COSCO HK Shipping Co Ltd
525003683,Karya Sumber Energy PT
525100094,Kokusai Transport Pte Ltd
250089000,Ireland Govt Comms/Marine/Nat
636092576,Vogemann Management GmbH
636091281,Jens & Waller Reederei GmbH
760000830,Transoceanica Naviera SA
370440000,Boon Tat Inc
259435000,Solstad Shipping AS
357436000,H-Line Shipping Co Ltd
413377680,Sinotrans Sunnyexpress Co Ltd
248930000,MSC Mediterranean Shipping Co
369708000,Maersk Line A/S
369233000,Maersk Line A/S
357606000,Hyundai LNG Shipping Co Ltd
357922000,Hyundai Merchant Marine Co Ltd
231801000,Svitzer Sverige AB
259705000,Gearbulk Pool Ltd
412212000,COSCO BULK
234889000,Bernhard Schulte Hellas SPLLC
636090566,Hapag-Lloyd AG
636090636,MCC Transport Singapore Pte
533180215,MTT Shipping Sdn Bhd
636090756,ANL Container Line Pty Ltd
368826000,United States Govt Coast Guard
366953000,United States Govt Coast Guard
232095000,Bernhard Schulte Hellas SPLLC
246362000,Amasus Shipping BV
257142000,Champion Tankers AS
538004013,Frontline Ltd
230657000,Dennis Maritime Oy Ltd
518100163,Tango Shipping & Trading Ltd
518100165,Tango Shipping & Trading Ltd
212552000,Lohmann Bereederungen
246388000,Wagenborg Shipping BV
245068000,Wagenborg Shipping BV
236306000,AtoBatC Shipping AB
305224000,Ulvan Personal AS
231023000,Uman Rederi AB
236387000,MCC Transport Singapore Pte
236386000,Wagle Chartering AS
311026000,Wagle Chartering AS
525021315,Pelayaran United Maritime Jaya
247083600,Liberty Lines SpA
564228000,Majestic Fast Ferry Pte Ltd
538001663,Oceania Cruises Inc
538001664,Oceania Cruises Inc
636015520,Roswell Tankers Corp
245968000,Holland America Line NV
246442000,Holland America Line NV
247359000,Mediterranea di Navigazione
477760700,Stolt Tankers BV
636010835,Stolt Tankers BV
636010682,Stolt-Nielsen Singapore
477985800,Stolt Tankers BV
636015830,Saud Shipping
576470000,Inui Global Logistics Co Ltd
574002320,Nhat Viet Transportation Corp
576423000,Sonatide Marine Services Ltd
253346000,GEFO
253337000,GEFO
564843000,SK Shipping Co Ltd-KRS
351737000,Mesica ApS
255805824,Interscan Schiffahrtsges mbH
219458000,DFDS A/S
247418000,SIREMAR
477219500,Shanghai Anrita Shpg Co Ltd
372978000,Zhangjiagang Oceanicwit Shpg
357661000,Oryx Shipping Ltd-MAI
229334000,Orion Reederei GmbH & Co KG
636015937,Navigator Gas LLC
356933000,Yuhua Tankers Corp Ltd
441931000,Saehan Marine Co Ltd
357357000,SK Shipping Co Ltd-KRS
357699000,Korea Line Corp
414209000,Shanghai Zhonggu Xinliang Shpg
414201000,Shanghai Zhonggu Xinliang Shpg
566063000,Vale SA
636015675,Atlantic Container Line AB
636015674,MSC Mediterranean Shipping Co
257542000,Orion Tankers Ltd
257543000,Orion Tankers Ltd
357612000,SK Shipping Co Ltd-KRS
440585000,Korea Marine Transport Co Ltd
440672000,Korea Marine Transport Co Ltd
636017697,Eurotankers Inc
259506000,Sjotransport Rotsund Personal
356642000,Albros Shipping & Trading Ltd
239416000,Euronav NV
215539000,Navigation Maritime Bulgare
248536000,Eastern Mediterranean Mtme-LIE
247231000,Synergas Srl
538006006,Sinokor Maritime Co Ltd
431305000,NYK Line
369527000,NYK Line
512000050,Coastal Oil Logistics Ltd
503433000,TT Line Co Pty Ltd
503432000,TT Line Co Pty Ltd
304010919,Sunship Schiffahrtskontor KG
306354000,Geest Line
244455000,Geest Line
309438000,Lundqvist Rederierna AB
352157000,Hyundai Merchant Marine Co Ltd
353848000,Hyundai Merchant Marine Co Ltd
353851000,Hyundai Merchant Marine Co Ltd
440292000,Hyundai Glovis Co Ltd
440371000,EUKOR Car Carriers Inc
245718000,Boer Baggerbedrijf
259420000,Viking Atlantic AS
259469000,Simon Mokster Shipping AS
259547000,GulfMark AS
209071000,Maritime Craft Services Clyde
565096000,Wan Hai Lines Ltd
242187100,Bitucab Sarl
565128000,Wan Hai Lines Ltd
256274000,Hyundai Merchant Marine Co Ltd
538006306,United Ship Management Pte Ltd
440138000,Hyundai Merchant Marine Co Ltd
351994000,Tsakos Shipping & Trading SA
232003288,CalMac Ferries Ltd
440079000,Daeho Shipping Co Ltd-Busan
351220000,Northstar Ship Management Ltd
351662000,Cool Carriers AB
351827000,Cool Carriers AB
440275000,Jang Woon Shipping Co Ltd
636016210,TST International SA
405000134,Brave Royal Ship Management
311000094,Tide Line Inc
413787000,COSCO BULK
636016616,Blumenthal JMK GmbH & Co KG
414227000,Ningbo Longsheng Shpg Co Ltd
538005582,NGM Energy SA
636015397,Orion Tankers Ltd
259929000,Orion Tankers Ltd
477607500,COSCO Shipping Asphalt Hainan
249596000,Grand Circle Cruise Line
304010909,Combi Lift K/S
304051000,P&O Maritime Cyprus Offshore
431281000,Japan Cruise Line Inc
245334000,Amasus Shipping BV
636017427,Andros Maritime Agencies Ltd
538001210,Orion Tankers Ltd
419001010,Seven Islands Shipping Ltd
239574000,Euronav NV
247351000,Marnavi SpA
244615184,Wagenborg Shipping BV
244850612,Favoriet Shipmanagement BV
258139000,Aker Biomarine Antarctic AS
538090210,MSC Mediterranean Shipping Co
636090331,MSC Mediterranean Shipping Co
244521000,van Oord NV
235006490,Lauritzen Kosan A/S
235006740,Lauritzen Kosan A/S
273349960,North Eastern Shipping Co Ltd
232829000,KNOT Management AS
230915000,Transfennica
477554000,Saga Welco AS
477587000,Saga Welco AS
538005104,Sinokor Merchant Marine Co Ltd
657136900,Oceanic Shipping Services Pvt
525025094,Meratus Line PT
273394890,TGK-SPB Ltd
304700000,Sloman Neptun Shipping & Trans
477047300,Guangdong Yudean Shpg Co Ltd
311601000,Stealth Maritime Corp SA
256325000,Hanseatic Chartering Ltd
338860000,Global Marine Consulting LLC
374469000,Yacu Taski Naviera SA
419001081,Sai Maritime & Management
525025104,Meratus Line PT
261187000,Szczecin Maritime University
563529000,AET Inc Ltd
259956000,SKS Tankers Holding AS
259957000,SKS Tankers Holding AS
248931000,MSC Mediterranean Shipping Co
563696000,Eastern Pacific Shipping Pte
256530000,GulfMark UK Ltd
374684000,Sea Pioneer Denizcilik
235094601,Berge Bulk Maritime Pte Ltd
533340000,Malaysia LNG Sdn Bhd
311036800,Condor Marine Services Ltd
477927000,Ultrabulk Shipping A/S
351296000,Navios Corp
538005514,Unico Logistics Co Ltd
311317000,Royal Caribbean Cruises Ltd
311316000,Royal Caribbean Cruises Ltd
440197000,Hanjin Shipping Co Ltd-KRS
354244000,Daiichi Chuo Naikko Kaisha
477514800,Sinochem Shipping Co Hainan
351456000,MOL Chemical Tankers Pte Ltd
477654100,Berlian Laju Tanker Tbk PT
226280000,Corsica Linea
525020390,Soechi Lines Pte Ltd
574001590,STS Petroleum & Logistics
370144000,Norske Shell A/S
440145000,Jeil International Co Ltd
441178000,Panstar Line Dot Com Ltd
477728400,Maersk Line A/S
244132000,Maersk Line A/S
636090559,Claus-Peter Offen Reederei
211517000,Westwood Shipping Lines Inc
636016574,COSCO Shipping Lines Co Ltd
636016813,Sea Hawk Maritime SA
636014640,Maersk Line A/S
636014639,Maersk Line A/S
477486400,Sinochem Shipping Co Hainan
572910210,Raffles Shipmanagement Serv
215113000,MSC Mediterranean Shipping Co
215101000,MSC Mediterranean Shipping Co
246274000,Cornelis Vrolijk's Visserij
304634000,Unifeeder A/S
210001000,Salamis Lines Ltd
548713300,Cokaliong Shipping Lines Inc
447041000,Kuwait Oil Tanker Co SAK
447042000,Kuwait Petroleum Corp
247294400,Liberty Lines SpA
239884000,Super-Eco Tankers Mgmt Inc-LIB
311028200,Super-Eco Tankers Mgmt Inc-LIB
413520220,China Shipping Haisheng Co Ltd
211282860,Germany Govt Seeschiffahrt
215772000,Akmar Shipping & Trading SA
316024142,Secunda Canada LP
229783000,MSC Mediterranean Shipping Co
229782000,MSC Mediterranean Shipping Co
212785000,UniCredit Leasing SpA
416452000,Formosa Plastics Marine Corp
416472000,Formosa Plastics Marine Corp
414221000,Ningbo Tiansheng Shipping Co
368527000,Galliano Marine Service LLC
351663000,Samudera Shipping Line Ltd
405000129,Brave Royal Shipping Ltd
636015795,TST International SA
371036000,Terra-Marine Shipping
311003700,Wagle Chartering AS
311000200,Exe Shipping Ltd
311000201,Exe Shipping Ltd
244302000,Wagle Chartering AS
304001000,Lohmann Bereederungen
245279000,Wagenborg Shipping BV
245413000,Wagenborg Shipping BV
219016713,Maritime Management ApS
316285000,Petro-Nav Inc
725018100,Humboldt Administradora
273365690,Niko Co Ltd
212229000,EDT Shipmanagement Ltd
244850515,Muller T Rederij
271043491,Arkas Denizcilik ve Nakliyat
636092243,Hammonia Reederei GmbH
636092244,Hammonia Reederei GmbH
210138000,Boskalis Baggermaatschappij
209672000,Unibaltic Shipping Ltd
210745000,Unibaltic Shipping Ltd
235104739,Stolt Tankers BV
245992000,van Oord NV
622122208,Maersk Line A/S
219470000,Maersk Line A/S
477207800,Maersk Line A/S
477694100,Maersk Line A/S
636017404,MCC Transport Singapore Pte
477958900,Maersk Line A/S
355189000,Red Sea International
237836700,Hellenic Seaways Maritime SA
231754000,Furetank Chartering Sweden AB
354068000,Billion Star Marine Services
257426000,Ektank AB
257433000,Ektank AB
525007290,Soechi Lines Pte Ltd
204708000,Acoreana Maritimos
255805759,Quadrant Bereederungs
244820418,Q-Shipping BV
440884000,H-Line Shipping Co Ltd
372453000,Companhia de Navegacao Norsul
470901000,Independent Petroleum Group
357446000,Shelton Navigation SA
249913000,Seatrans Chemical Tankers AS
249732000,Gemiciler Denizcilik Sanayi
256162000,Utkilen AS
441977000,Dong Joo International Shpg Co
636017163,Companhia de Navegacao Norsul
563009300,Yinson Holdings Bhd
538005736,Atlas Maritime Ltd
636011170,PERTAMINA PERSERO PT
311783000,Petroleum Geo-Services Asia
311786000,Petroleum Geo-Services Asia
236111731,Navalis Shipping GmbH & Co KG
636014619,Unibros Shipping Corp
311005100,World Tankers Management Pte
432801000,Asahi Shipping Co Ltd
352325000,Deep Frontline Shippers Ltd
310223000,Hapag-Lloyd AG
310233000,Hapag-Lloyd AG
212929000,Mastermind Shipmanagement Ltd
248373000,Herning Shipping A/S
259488000,Rostein AS
441718000,STX Marine Service Co Ltd
235114657,Zodiac Maritime Ltd
636011005,PDVSA
636011007,Standard Tankers LLC
259482000,Eidesvik AS
403044000,Red Sea Marine Services
276805000,TS Shipping OU
419001125,Halani Shipping Pvt Ltd
431899000,JAMSTEC
564418000,Sentek Marine & Trading Pte
710094000,DOF Management AS
241258000,Avin International Ltd
247492000,SIREMAR
477915100,Langton Shipmanagement Ltd
265734000,Veritas Tankers AB
212570000,Deep Sea Supply Plc
210727000,Deep Sea Supply Plc
636011006,PDVSA
636011008,Standard Tankers LLC
246449000,Cebo-Marine BV
246483000,Wagenborg Shipping BV
236644000,Sam Shipping Vof
245455000,Flinter Shipping BV
259901000,Solstad Offshore Asia Pacific
353699000,Arab Maritime Petroleum Trans
636016341,Shanghai Zhenhua Shipping Co
354292000,Fleet Management Ltd-HKG
259495000,Norskan Offshore Ltda
249317000,Cobelfret Ferries NV
205453000,Cobelfret Ferries NV
229445000,Yang Ming Marine Transport
538002225,Frontline Ltd
564755000,Hoegh Autoliners AS
538002584,Frontline Management AS
636017281,New Shipping Ltd-LIB
538003306,MISC Bhd
219791000,Maersk Line A/S
219802000,Maersk Line A/S
219821000,Maersk Line A/S
253114000,Jan De Nul NV
355810000,JX Ocean Co Ltd
356316000,JX Ocean Co Ltd
215445000,AB Maritime Inc
412163000,NYKCOS Car Carrier Co Ltd
412376000,Shenzhen COSCO LPG Shpg Co Ltd
440146000,Sunwoo Tanker Co Ltd
351924000,Bay Crest Management Pte Ltd
538004834,Sinokor Maritime Co Ltd
538004828,Sinokor Maritime Co Ltd
548791000,Livestock Express BV
419000961,Arya Voyagers Pvt Ltd
241228000,Aegean Shipping Management SA
233816000,Handytankers K/S
233092000,Bergshav Management AS
636013193,Handytankers K/S
636013194,Handytankers K/S
538001271,Orion Tankers Ltd
419554000,Mercator Ltd
538004584,Sinokor Merchant Marine Co Ltd
311263000,Royal Caribbean Cruises Ltd
548392000,Livestock Express BV
351501000,Skaarup Ship Management Co Ltd
525005318,Salam Pacific Indonesia Lines
441862000,SJ Tanker Co Ltd
304873000,Unigas International Ltd
565040000,Unigas International Ltd
564519000,Sofrana Unilines NZ Ltd
416438000,China Famous Co Ltd
441641000,Korea Marine Transport Co Ltd
351613000,Pegasus Maritime Co Ltd
529794000,Winson Shipping Taiwan Co Ltd
245398000,Geest Line
636091016,Seatrade Reefer Chartering NV
258394500,Viking Atlantic AS
219529000,Esso Norge AS
249096000,Maersk Line A/S
244454000,Netherlands Govt RWS Noordzee
209641000,Linea Peninsular Inc
374901000,Leonis Maritime SA
244127000,Maersk Line A/S
244104000,Maersk Line A/S
244118000,Maersk Line A/S
565249000,Maersk Line A/S
565221000,Maersk Line A/S
574939000,PV Trans Oil
525018344,Patria Nusasegara PT
351890000,Dalian Sky Ocean Intl Shpg
636015525,Harvester Shipmanagement Ltd
566588000,Glory Ship Management Pte Ltd
414236000,Ningbo Longsheng Shpg Co Ltd
353084000,Hubei Qin Tai Shipping Co Ltd
319591000,Stolt Tankers BV
319545000,Stolt Tankers BV
257401000,Odfjell Tankers AS
319025300,Stolt Tankers BV
259465000,OkoNor Tromso AS
353930000,Vision Shipping Ltd-HKG
564384000,Evergreen Marine Corp
564071000,Evergreen Marine Corp
357493000,Evergreen Marine Corp
357737000,Evergreen Marine Corp
357874000,Evergreen Marine Corp
357510000,COSCO Singapore Pte Ltd
316030648,Teekay Shipping Norway AS
311020300,Teekay Shipping Norway AS
311020200,Teekay Shipping Norway AS
215104000,MSC Mediterranean Shipping Co
255805947,MSC Mediterranean Shipping Co
215106000,MSC Mediterranean Shipping Co
215108000,MSC Mediterranean Shipping Co
215098000,MSC Mediterranean Shipping Co
636017581,MSC Mediterranean Shipping Co
357077000,Evergreen Marine Corp
357939000,Evergreen Marine Corp
357247000,Cido Car Carrier Service Co
357336000,Cido Car Carrier Service Co
538005485,AM Nomikos Transworld Maritime
538005490,AM Nomikos Transworld Maritime
419001050,Tag Offshore Ltd
413379770,Shanghai Sinoship Shipping Co
310645000,SwissMarine Services SA
374482000,Sunrising International Ship
311004700,Havila Shipping ASA
477616000,Orient Overseas Container Line
374442000,Fareast Shipmanagement HK Ltd
219716000,Maersk Supply Service AS
375413000,Interworld Shipping Agency LLC
376908000,Interworld Shipping Agency LLC
220641000,TORM A/S
310556000,Carnival Plc
374199000,Silver Star Ship Management
310473000,Carnival Plc
257529000,Solskjaer AS
237829000,Anangel Maritime Services Inc
235808000,Teekay Norway AS
235809000,Teekay Norway AS
235102659,GulfMark UK Ltd
636092488,Blue Fin Tankers Inc
538007000,CSSC Energy SNG Pte Ltd
533368000,MISC Offshore Floating
533369000,AET Inc Ltd
308621000,Sealion Shipping Ltd
308619000,Sealion Shipping Ltd
636015601,Roswell Tankers Corp
572556210,Raffles Technical Services
256065000,Halkidon Shipping Corp
372435000,Sinokor Maritime Co Ltd
355310000,Sinokor Maritime Co Ltd
533130353,MISC Bhd
319469000,Stolt Tankers BV
576512000,Sonatide Marine Ltd
576513000,Sonatide Marine Ltd
576557000,Transocean Inc
236216000,James Fisher Everard Ltd
419212000,SCI
352060000,Pan Ocean Co Ltd
248889000,Seatrans Chemical Tankers AS
414229000,Wan Da Shipping Fujian
414228000,Wan Da Shipping Fujian
477181400,Zhangzhou Shipping Co
234983000,Isle of Man Steam Packet Co
636014978,Stalwart Management Ltd
440633000,Shipman Co Ltd
249934000,Hagland Shipping AS
440112000,Sun Ace Shipping Co Ltd
357005000,Jacksoon Shipping Safety Mgmt
239615000,Ultrabulk Shipping A/S
636015521,Roswell Tankers Corp
256070000,Roswell Tankers Corp
538006858,Aerio Shipmanagement Ltd
636015453,Rainbow Shipmanagement SA
258882000,Hoegh Autoliners AS
248953000,Sea Cloud Cruises GmbH
259489000,Merkantil Tjenester
760000500,Transoceanica Naviera SA
248688000,Eastern Mediterranean Mtme-LIE
248754000,Eastern Mediterranean Mtme-LIE
311000245,Seawolf Tankers Inc
240018000,Maran Tankers Management Inc
352297000,NITC
356432000,NITC
248842000,Team Tankers Management A/S
538006668,Union Maritime Ltd
374670000,Winson Shipping Taiwan Co Ltd
564604000,Winning Alliance S Pte Ltd
259515000,Olympic Shipping AS
538002315,Team Tankers Management Pte
209121000,Deep Sea Supply Plc
250003792,Whelahan T
636092558,Sakura Tankers Inc
538005908,Roil Shipping Pte Ltd
308373000,Teekay Chartering Ltd
636014604,Sealion Shipping Ltd
259483000,PETROBRAS
371143000,NITC
356868000,NITC
372566000,NITC
362024000,Bay Ferries Ltd
371839000,Rana Denizcilik Nakliyat
565039000,Unigas International Ltd
417222429,Laugfs Maritime Services
248071000,Crystal Pool Oy
247326000,Marnavi SpA
565246000,TORM A/S
259896000,Utkilen AS
257409000,Utkilen AS
477117700,Raffles Technical Services
477117600,Raffles Technical Services
477117800,Raffles Shipmanagement Serv
477133600,Raffles Technical Services
477293800,Raffles Shipmanagement Serv
419001203,Hind Offshore Pvt Ltd
564748000,MSI Ship Management Pte Ltd
564749000,MSI Ship Management Pte Ltd
441969000,NYK Line
636014241,Africa Express Line Ltd
636014240,Africa Express Line Ltd
616999232,ESL Ltd
357893000,Fareast Shipmanagement HK Ltd
355263000,Carnival Cruise Lines
257578000,SKS Tankers Holding AS
257604000,SKS Tankers Holding AS
538006008,Sinokor Maritime Co Ltd
414237000,Shanghai Zhenhua Shipping Co
525021383,Waruna Nusa Sentana PT
374837000,Prime Shipping Corp
357162000,Stolt-Nielsen Gas Ltd
441891000,Myung Shin Shipping Co Ltd
511285000,New Sheng Management
247325300,Costa Crociere SpA
538002575,Sinokor Maritime Co Ltd
538002321,Frontline Ltd
636090889,Frontline Ltd
257392000,Knutsen OAS UK Ltd
246428000,Seatrade Reefer Chartering NV
242576000,PETROCAB
259897000,Solvang ASA
257353000,Solvang ASA
247567000,Carbofin SpA
525018427,Soechi Lines Pte Ltd
636016252,Quest Shipping Ltd
636016001,Rainoil Ltd
636016456,Unibros Shipping Corp
636016575,COSCO Shipping Lines Co Ltd
236277000,Heinz Corleis Reederei KG
245848000,West-Trade GmbH
375056000,Baltnautic Shipping Ltd
253049000,ST Management SAS
538004582,Sinokor Merchant Marine Co Ltd
258709000,Hagland Shipping AS
259517000,Eidesvik AS
525020430,Soechi Group
525023239,Waruna Nusa Sentana PT
576868000,Tidewater Marine Australia
230916000,ESL Shipping Ltd
239591000,Chandris Hellas Inc
239592000,Chandris Hellas Inc
636016562,Shannon Trading SA
538001255,Navig8 Suez8 Pool
566010000,Penta-Ocean Marine Holdings
232003580,CEMEX UK Marine Ltd
205309000,Dredging International NV
241269000,Maran Tankers Management Inc
241295000,Maran Tankers Management Inc
215268000,Eastern Mediterranean Mtme-LIE
352253000,NYK Line
440016580,Korea Express Ferry Co Ltd
235508000,Lauritzen Kosan A/S
235509000,Lauritzen Kosan A/S
735057549,FLOPEC
735057550,FLOPEC
636092586,Magellan Chartering Services
419000204,TORM A/S
431314000,NYK Line
477971000,Ocean Longevity Shipping
244216000,Kotug International BV
735057544,Panamax International LLC
735057548,Panamax International LLC
566992000,Emirates National Oil Co
566993000,Emirates National Oil Co
477017500,Sinochem Shipping Co Hainan
564729000,Vale SA
248610000,Maran Tankers Management Inc
636011488,Iships Management Pte Ltd
210607000,Transmarine Tankers ApS
212810000,Olympia Ocean Carriers Ltd
419001213,van Oord NV
232004630,Euro Marine Carrier BV
512071000,Interislander
574001490,CGG SA
636016323,New Shipping Ltd-LIB
311000248,Seawolf Tankers Inc
477756000,GNG Ocean Shipping Co Ltd
477755000,GNG Ocean Shipping Co Ltd
329014320,Compagnie Transport Maritime
248863000,Palmali Shipping & Agency
220476000,Svitzer Sverige AB
231805000,Svitzer Sverige AB
316266000,Newfoundland Transshipment
316274000,Newfoundland Transshipment
229706000,Grimaldi Group SpA
477108300,Sinochem Shipping Co Hainan
563906000,Pacific International Lines
563884000,Pacific International Lines
564310000,Bogasari Flour Mills Indofood
304490000,MSC Mediterranean Shipping Co
304491000,MSC Mediterranean Shipping Co
511418000,Urban Light Co Ltd
357853000,Saehan Marine Operation Co Ltd
538002930,Winson Oil Trading Pte Ltd
441744000,Donglim Tanker Co Ltd
374554000,Saehan Marine Operation Co Ltd
477958700,Maersk Line A/S
477958500,Maersk Line A/S
477958600,MCC Transport Singapore Pte
477958800,MCC Transport Singapore Pte
245811000,Jaczon BV
311000217,Paradise Navigation SA
440626000,Jungwoo Shipping Co Ltd
518100232,Golden Arrow Maritime Co SA
636011023,Euro Marine Carrier BV
353078000,H-Line Shipping Co Ltd
357843000,H-Line Shipping Co Ltd
564754000,AET Inc Ltd
564929000,AET Inc Ltd
266447000,Fjord Line Danmark AS
219601000,Mols-Linien AS
220574000,Fjord Line AS
235070199,Isle of Man Steam Packet Co
210593000,Cyprus Sea Lines Co Ltd-LIB
211280810,GasChem Services GmbH & Co KG
247255200,Liberty Lines SpA
538002354,Eagle Bulk Shipping Inc
357234000,WesternGeco Fleet Management
636011212,Sonatrach Petroleum Corp
636011305,Sonatrach Petroleum Corp
440242000,Eastern Car Liner Ltd
257712000,Hoegh Autoliners AS
351792000,Global Marine Logistics Pte
563262000,Wallenius Wilhelmsen Logistics
564614000,Wallenius Wilhelmsen Logistics
440114000,EUKOR Car Carriers Inc
441722000,Wallenius Wilhelmsen Logistics
419213000,SCI
636015558,TST International SA
564469000,Seatrans Chemical Tankers AS
414275000,Zhejiang Weiqin Shipping Co
235003636,Serco Ltd
269042000,Norden A/S Dampskibsselskabet
269065000,Suisse-Atlantique
239635000,Eletson Corp
239668000,Eletson Corp
257983000,Total SA
259464000,Seloy Kystberedsskap AS
538005621,United Ship Management Pte Ltd
636090890,Frontline Ltd
414260000,COSCO Shipping Specialized
414276000,COSCO Shipping Specialized
210280000,Siem Car Carriers AS
355315000,Mitsui OSK Lines Ltd
356794000,NITC
636016932,Andros Maritime Agencies Ltd
369326000,NYK Line
357170000,NYK Line
239552000,Hellenic Seaways Maritime SA
229335000,Orion Reederei GmbH & Co KG
412011000,COSCO Shipping Specialized
636011282,Navigator Gas LLC
636011288,Navigator Gas LLC
636011289,Navigator Gas LLC
525015767,Navigator Gas LLC
636011290,Navigator Gas LLC
